File,ID,Member_Name,Member_Type,Entity,Member_ID,Modules,Module_List,Module,Duplicated
net/sf/jabref/logic/layout/format/EntryTypeFormatter.java,946,net/sf/jabref/logic/layout/format/EntryTypeFormatter,file,net.sf.jabref.logic.layout.format.EntryTypeFormatter,23345,['logic'],['logic'],logic,False
net/sf/jabref/logic/layout/LayoutFormatter.java,912,LayoutFormatter,type,net.sf.jabref.logic.layout.LayoutFormatter,23066,['logic'],['logic'],logic,False
net/sf/jabref/logic/layout/format/EntryTypeFormatter.java,946,EntryTypeFormatter,type,net.sf.jabref.logic.layout.format.EntryTypeFormatter,23347,['logic'],['logic'],logic,False
net/sf/jabref/logic/journals/Abbreviation.java,898,getName,function,net.sf.jabref.logic.journals.Abbreviation,22817,['logic'],['logic'],logic,False
net/sf/jabref/logic/journals/Abbreviation.java,898,getIsoAbbreviation,function,net.sf.jabref.logic.journals.Abbreviation,22815,['logic'],['logic'],logic,False
net/sf/jabref/gui/journals/ManageJournalsPanel.java,218,net/sf/jabref/gui/journals/ManageJournalsPanel,file,net.sf.jabref.gui.journals.ManageJournalsPanel,7036,['gui'],['gui'],gui,False
net/sf/jabref/logic/journals/Abbreviation.java,898,Abbreviation,type,net.sf.jabref.logic.journals.Abbreviation,22821,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/mods/AbstractDefinition.java,805,AbstractDefinition,type,net.sf.jabref.logic.importer.fileformat.mods.AbstractDefinition,21029,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,getURIAsASCIIString,function,net.sf.jabref.logic.util.DOI,24734,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,getURI,function,net.sf.jabref.logic.util.DOI,24733,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,DOI,function,net.sf.jabref.logic.util.DOI,24728,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,DOI,type,net.sf.jabref.logic.util.DOI,24735,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,DOI_EXP,var,net.sf.jabref.logic.util.DOI,24736,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,FIND_DOI_EXP,var,net.sf.jabref.logic.util.DOI,24739,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,HTTP_EXP,var,net.sf.jabref.logic.util.DOI,24740,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,EXACT_DOI_PATT,var,net.sf.jabref.logic.util.DOI,24738,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,doi,var,net.sf.jabref.logic.util.DOI,24743,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,build,function,net.sf.jabref.logic.util.DOI,24729,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,findInText,function,net.sf.jabref.logic.util.DOI,24730,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,DOI_PATT,var,net.sf.jabref.logic.util.DOI,24737,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,fromBibEntry,function,net.sf.jabref.logic.util.DOI,24731,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,getDOI,function,net.sf.jabref.logic.util.DOI,24732,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,RESOLVER,var,net.sf.jabref.logic.util.DOI,24742,['logic'],['logic'],logic,False
net/sf/jabref/logic/util/DOI.java,1032,LOGGER,var,net.sf.jabref.logic.util.DOI,24741,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/InvestigatorList.java,591,getInvestigator,function,net.sf.jabref.logic.importer.fileformat.medline.InvestigatorList,16551,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/InvestigatorList.java,591,investigator,var,net.sf.jabref.logic.importer.fileformat.medline.InvestigatorList,16553,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/InvestigatorList.java,591,InvestigatorList,type,net.sf.jabref.logic.importer.fileformat.medline.InvestigatorList,16552,['logic'],['logic'],logic,False
net/sf/jabref/model/strings/UnicodeToReadableCharMap.java,1154,UnicodeToReadableCharMap,function,net.sf.jabref.model.strings.UnicodeToReadableCharMap,27525,['model'],['model'],model,False
net/sf/jabref/gui/fieldeditors/JTextAreaWithHighlighting.java,144,JTextAreaWithHighlighting,function,net.sf.jabref.gui.fieldeditors.JTextAreaWithHighlighting,4824,['gui'],['gui'],gui,False
net/sf/jabref/gui/fieldeditors/JTextAreaWithHighlighting.java,144,JTextAreaWithHighlighting,type,net.sf.jabref.gui.fieldeditors.JTextAreaWithHighlighting,4831,['gui'],['gui'],gui,False
net/sf/jabref/gui/fieldeditors/JTextAreaWithHighlighting.java,144,setupUndoRedo,function,net.sf.jabref.gui.fieldeditors.JTextAreaWithHighlighting,4830,['gui'],['gui'],gui,False
net/sf/jabref/gui/fieldeditors/JTextAreaWithHighlighting.java,144,setupPasteListener,function,net.sf.jabref.gui.fieldeditors.JTextAreaWithHighlighting,4829,['gui'],['gui'],gui,False
net/sf/jabref/gui/fieldeditors/JTextAreaWithHighlighting.java,144,setText,function,net.sf.jabref.gui.fieldeditors.JTextAreaWithHighlighting,4828,['gui'],['gui'],gui,False
net/sf/jabref/gui/fieldeditors/JTextAreaWithHighlighting.java,144,highLight,function,net.sf.jabref.gui.fieldeditors.JTextAreaWithHighlighting,4826,['gui'],['gui'],gui,False
net/sf/jabref/gui/fieldeditors/JTextAreaWithHighlighting.java,144,highlightPattern,function,net.sf.jabref.gui.fieldeditors.JTextAreaWithHighlighting,4827,['gui'],['gui'],gui,False
net/sf/jabref/gui/fieldeditors/JTextAreaWithHighlighting.java,144,undo,var,net.sf.jabref.gui.fieldeditors.JTextAreaWithHighlighting,4845,['gui'],['gui'],gui,False
net/sf/jabref/gui/fieldeditors/JTextAreaWithHighlighting.java,144,LOGGER,var,net.sf.jabref.gui.fieldeditors.JTextAreaWithHighlighting,4832,['gui'],['gui'],gui,False
net/sf/jabref/logic/importer/fileformat/mods/TitleInfoDefinition.java,696,TitleInfoDefinition,type,net.sf.jabref.logic.importer.fileformat.mods.TitleInfoDefinition,18587,['logic'],['logic'],logic,False
net/sf/jabref/logic/formatter/casechanger/Title.java,459,Title,function,net.sf.jabref.logic.formatter.casechanger.Title,13087,['logic'],['logic'],logic,False
net/sf/jabref/logic/formatter/casechanger/TitleParser.java,461,parse,function,net.sf.jabref.logic.formatter.casechanger.TitleParser,13105,['logic'],['logic'],logic,False
net/sf/jabref/logic/formatter/casechanger/TitleParser.java,461,TitleParser,type,net.sf.jabref.logic.formatter.casechanger.TitleParser,13107,['logic'],['logic'],logic,False
net/sf/jabref/logic/formatter/casechanger/Title.java,459,words,var,net.sf.jabref.logic.formatter.casechanger.Title,13094,['logic'],['logic'],logic,False
net/sf/jabref/logic/formatter/casechanger/Word.java,463,Word,type,net.sf.jabref.logic.formatter.casechanger.Word,13134,['logic'],['logic'],logic,False
net/sf/jabref/logic/formatter/casechanger/Title.java,459,toString,function,net.sf.jabref.logic.formatter.casechanger.Title,13091,['logic'],['logic'],logic,False
net/sf/jabref/gui/keyboard/KeyBindingsListener.java,230,keyPressed,function,net.sf.jabref.gui.keyboard.KeyBindingsListener,7475,['gui'],['gui'],gui,False
net/sf/jabref/gui/keyboard/KeyBindingsListener.java,230,getModifierText,function,net.sf.jabref.gui.keyboard.KeyBindingsListener,7474,['gui'],['gui'],gui,False
net/sf/jabref/gui/keyboard/KeyBindingsListener.java,230,KeyBindingsListener,function,net.sf.jabref.gui.keyboard.KeyBindingsListener,7473,['gui'],['gui'],gui,False
net/sf/jabref/gui/keyboard/KeyBindingsListener.java,230,table,var,net.sf.jabref.gui.keyboard.KeyBindingsListener,7489,['gui'],['gui'],gui,False
net/sf/jabref/gui/keyboard/KeyBindingsListener.java,230,KeyBindingsListener,type,net.sf.jabref.gui.keyboard.KeyBindingsListener,7476,['gui'],['gui'],gui,False
net/sf/jabref/gui/entryeditor/FieldExtraComponents.java,113,getDoiExtraComponent,function,net.sf.jabref.gui.entryeditor.FieldExtraComponents,3804,['gui'],['gui'],gui,False
net/sf/jabref/gui/JabRefFrame.java,51,setStatus,function,net.sf.jabref.gui.JabRefFrame,1830,['gui'],['gui'],gui,False
net/sf/jabref/gui/exporter/SaveDatabaseAction.java,121,net/sf/jabref/gui/exporter/SaveDatabaseAction,file,net.sf.jabref.gui.exporter.SaveDatabaseAction,4017,['gui'],['gui'],gui,False
net/sf/jabref/logic/l10n/Encodings.java,904,Encodings,type,net.sf.jabref.logic.l10n.Encodings,22919,['logic'],['logic'],logic,False
net/sf/jabref/gui/exporter/SaveDatabaseAction.java,121,saveDatabase,function,net.sf.jabref.gui.exporter.SaveDatabaseAction,4029,['gui'],['gui'],gui,False
net/sf/jabref/logic/l10n/Encodings.java,904,ENCODINGS_DISPLAYNAMES,var,net.sf.jabref.logic.l10n.Encodings,22921,['logic'],['logic'],logic,False
net/sf/jabref/gui/SaveOrderConfigDisplay.java,57,SaveOrderConfigDisplay,function,net.sf.jabref.gui.SaveOrderConfigDisplay,2317,['gui'],['gui'],gui,False
net/sf/jabref/gui/SaveOrderConfigDisplay.java,57,init,function,net.sf.jabref.gui.SaveOrderConfigDisplay,2321,['gui'],['gui'],gui,False
net/sf/jabref/gui/SaveOrderConfigDisplay.java,57,getSaveOrderConfig,function,net.sf.jabref.gui.SaveOrderConfigDisplay,2319,['gui'],['gui'],gui,False
net/sf/jabref/gui/SaveOrderConfigDisplay.java,57,getSelectedItemAsLowerCaseTrim,function,net.sf.jabref.gui.SaveOrderConfigDisplay,2320,['gui'],['gui'],gui,False
net/sf/jabref/gui/SaveOrderConfigDisplay.java,57,savePriSort,var,net.sf.jabref.gui.SaveOrderConfigDisplay,2333,['gui'],['gui'],gui,False
net/sf/jabref/gui/SaveOrderConfigDisplay.java,57,saveSecSort,var,net.sf.jabref.gui.SaveOrderConfigDisplay,2335,['gui'],['gui'],gui,False
net/sf/jabref/gui/SaveOrderConfigDisplay.java,57,saveTerSort,var,net.sf.jabref.gui.SaveOrderConfigDisplay,2337,['gui'],['gui'],gui,False
net/sf/jabref/gui/SaveOrderConfigDisplay.java,57,savePriDesc,var,net.sf.jabref.gui.SaveOrderConfigDisplay,2332,['gui'],['gui'],gui,False
net/sf/jabref/gui/SaveOrderConfigDisplay.java,57,saveSecDesc,var,net.sf.jabref.gui.SaveOrderConfigDisplay,2334,['gui'],['gui'],gui,False
net/sf/jabref/gui/SaveOrderConfigDisplay.java,57,saveTerDesc,var,net.sf.jabref.gui.SaveOrderConfigDisplay,2336,['gui'],['gui'],gui,False
net/sf/jabref/gui/SaveOrderConfigDisplay.java,57,panel,var,net.sf.jabref.gui.SaveOrderConfigDisplay,2330,['gui'],['gui'],gui,False
net/sf/jabref/gui/SaveOrderConfigDisplay.java,57,getPanel,function,net.sf.jabref.gui.SaveOrderConfigDisplay,2318,['gui'],['gui'],gui,False
net/sf/jabref/gui/SaveOrderConfigDisplay.java,57,setEnabled,function,net.sf.jabref.gui.SaveOrderConfigDisplay,2322,['gui'],['gui'],gui,False
net/sf/jabref/gui/SaveOrderConfigDisplay.java,57,setSaveOrderConfig,function,net.sf.jabref.gui.SaveOrderConfigDisplay,2323,['gui'],['gui'],gui,False
net/sf/jabref/collab/ChangeScanner.java,16,storeTempDatabase,function,net.sf.jabref.collab.ChangeScanner,359,['gui'],['gui'],gui,False
net/sf/jabref/model/database/BibDatabaseMode.java,1076,fromPreference,function,net.sf.jabref.model.database.BibDatabaseMode,25748,['model'],['model'],model,False
net/sf/jabref/model/database/BibDatabaseMode.java,1076,BibDatabaseMode,type,net.sf.jabref.model.database.BibDatabaseMode,25753,['model'],['model'],model,False
net/sf/jabref/collab/ChangeScanner.java,16,ChangeScanner,function,net.sf.jabref.collab.ChangeScanner,347,['gui'],['gui'],gui,False
net/sf/jabref/model/database/BibDatabaseContext.java,1075,getMetaData,function,net.sf.jabref.model.database.BibDatabaseContext,25719,['model'],['model'],model,False
net/sf/jabref/model/database/BibDatabaseContext.java,1075,BibDatabaseContext,type,net.sf.jabref.model.database.BibDatabaseContext,25725,['model'],['model'],model,False
net/sf/jabref/collab/ChangeScanner.java,16,run,function,net.sf.jabref.collab.ChangeScanner,352,['gui'],['gui'],gui,False
net/sf/jabref/model/database/BibDatabase.java,1074,getSorter,function,net.sf.jabref.model.database.BibDatabase,25642,['model'],['model'],model,False
net/sf/jabref/collab/ChangeScanner.java,16,scanPreamble,function,net.sf.jabref.collab.ChangeScanner,356,['gui'],['gui'],gui,False
net/sf/jabref/model/database/BibDatabase.java,1074,getPreamble,function,net.sf.jabref.model.database.BibDatabase,25639,['model'],['model'],model,False
net/sf/jabref/model/database/BibDatabase.java,1074,hasNoStrings,function,net.sf.jabref.model.database.BibDatabase,25649,['model'],['model'],model,False
net/sf/jabref/model/database/BibDatabase.java,1074,getStringCount,function,net.sf.jabref.model.database.BibDatabase,25644,['model'],['model'],model,False
net/sf/jabref/model/database/BibDatabase.java,1074,getStringKeySet,function,net.sf.jabref.model.database.BibDatabase,25645,['model'],['model'],model,False
net/sf/jabref/model/database/BibDatabase.java,1074,getString,function,net.sf.jabref.model.database.BibDatabase,25643,['model'],['model'],model,False
net/sf/jabref/model/database/BibDatabase.java,1074,hasStringLabel,function,net.sf.jabref.model.database.BibDatabase,25650,['model'],['model'],model,False
net/sf/jabref/model/database/BibDatabase.java,1074,BibDatabase,type,net.sf.jabref.model.database.BibDatabase,25664,['model'],['model'],model,False
net/sf/jabref/collab/ChangeScanner.java,16,ChangeScanner,type,net.sf.jabref.collab.ChangeScanner,360,['gui'],['gui'],gui,False
net/sf/jabref/gui/GenFieldsCustomizer.java,47,net/sf/jabref/gui/GenFieldsCustomizer,file,net.sf.jabref.gui.GenFieldsCustomizer,1556,['gui'],['gui'],gui,False
net/sf/jabref/logic/help/HelpFile.java,467,HelpFile,type,net.sf.jabref.logic.help.HelpFile,13200,['logic'],['logic'],logic,False
net/sf/jabref/gui/GenFieldsCustomizer.java,47,GenFieldsCustomizer,function,net.sf.jabref.gui.GenFieldsCustomizer,1557,['gui'],['gui'],gui,False
net/sf/jabref/logic/help/HelpFile.java,467,GENERAL_FIELDS,var,net.sf.jabref.logic.help.HelpFile,13226,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/mods/TargetAudienceDefinition.java,693,TargetAudienceDefinition,type,net.sf.jabref.logic.importer.fileformat.mods.TargetAudienceDefinition,18494,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fetcher/DoiFetcher.java,499,net/sf/jabref/logic/importer/fetcher/DoiFetcher,file,net.sf.jabref.logic.importer.fetcher.DoiFetcher,13633,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/mods/NonSort.java,837,NonSort,type,net.sf.jabref.logic.importer.fileformat.mods.NonSort,21520,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/mods/NamePartDefinition.java,836,NamePartDefinition,type,net.sf.jabref.logic.importer.fileformat.mods.NamePartDefinition,21515,['logic'],['logic'],logic,False
net/sf/jabref/gui/exporter/SaveDatabaseAction.java,121,init,function,net.sf.jabref.gui.exporter.SaveDatabaseAction,4020,['gui'],['gui'],gui,False
net/sf/jabref/logic/l10n/Localization.java,906,lang,function,net.sf.jabref.logic.l10n.Localization,22930,['logic'],['logic'],logic,False
net/sf/jabref/gui/exporter/SaveDatabaseAction.java,121,update,function,net.sf.jabref.gui.exporter.SaveDatabaseAction,4030,['gui'],['gui'],gui,False
net/sf/jabref/gui/exporter/SaveDatabaseAction.java,121,checkExternalModification,function,net.sf.jabref.gui.exporter.SaveDatabaseAction,4019,['gui'],['gui'],gui,False
net/sf/jabref/logic/l10n/Localization.java,906,Localization,type,net.sf.jabref.logic.l10n.Localization,22934,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/NameOfSubstance.java,773,getContent,function,net.sf.jabref.logic.importer.fileformat.medline.NameOfSubstance,20553,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/NameOfSubstance.java,773,content,var,net.sf.jabref.logic.importer.fileformat.medline.NameOfSubstance,20558,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/NameOfSubstance.java,773,setContent,function,net.sf.jabref.logic.importer.fileformat.medline.NameOfSubstance,20555,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/NameOfSubstance.java,773,NameOfSubstance,type,net.sf.jabref.logic.importer.fileformat.medline.NameOfSubstance,20557,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/NameOfSubstance.java,773,getUI,function,net.sf.jabref.logic.importer.fileformat.medline.NameOfSubstance,20554,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/NameOfSubstance.java,773,ui,var,net.sf.jabref.logic.importer.fileformat.medline.NameOfSubstance,20559,['logic'],['logic'],logic,False
net/sf/jabref/logic/importer/fileformat/medline/NameOfSubstance.java,773,setUI,function,net.sf.jabref.logic.importer.fileformat.medline.NameOfSubstance,20556,['logic'],['logic'],logic,False
net/sf/jabref/gui/actions/AutoLinkFilesAction.java,66,actionPerformed,function,net.sf.jabref.gui.actions.AutoLinkFilesAction,2621,['gui'],['gui'],gui,False
net/sf/jabref/gui/undo/NamedCompound.java,326,NamedCompound,type,net.sf.jabref.gui.undo.NamedCompound,10448,['gui'],['gui'],gui,False
net/sf/jabref/gui/undo/NamedCompound.java,326,hasEdits,function,net.sf.jabref.gui.undo.NamedCompound,10447,['gui'],['gui'],gui,False
net/sf/jabref/gui/actions/AutoLinkFilesAction.java,66,net/sf/jabref/gui/actions/AutoLinkFilesAction,file,net.sf.jabref.gui.actions.AutoLinkFilesAction,2619,['gui'],['gui'],gui,False
net/sf/jabref/gui/undo/CountingUndoManager.java,325,addEdit,function,net.sf.jabref.gui.undo.CountingUndoManager,10423,['gui'],['gui'],gui,False
net/sf/jabref/collab/ChangeScanner.java,16,scanEntries,function,net.sf.jabref.collab.ChangeScanner,353,['gui'],['gui'],gui,False
net/sf/jabref/model/database/EntrySorter.java,1081,getEntryCount,function,net.sf.jabref.model.database.EntrySorter,25801,['model'],['model'],model,False
net/sf/jabref/model/database/EntrySorter.java,1081,getEntryAt,function,net.sf.jabref.model.database.EntrySorter,25800,['model'],['model'],model,False
net/sf/jabref/model/database/EntrySorter.java,1081,EntrySorter,type,net.sf.jabref.model.database.EntrySorter,25802,['model'],['model'],model,False
net/sf/jabref/pdfimport/PdfImporter.java,1157,net/sf/jabref/pdfimport/PdfImporter,file,net.sf.jabref.pdfimport.PdfImporter,27575,['gui'],['gui'],gui,False
net/sf/jabref/gui/maintable/MainTable.java,232,MainTable,type,net.sf.jabref.gui.maintable.MainTable,7537,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/PdfImporter.java,1157,PdfImporter,function,net.sf.jabref.pdfimport.PdfImporter,27577,['gui'],['gui'],gui,False
net/sf/jabref/pdfimport/PdfImporter.java,1157,PdfImporter,type,net.sf.jabref.pdfimport.PdfImporter,27587,['gui'],['gui'],gui,False
net/sf/jabref/logic/exporter/IExportFormat.java,428,performExport,function,net.sf.jabref.logic.exporter.IExportFormat,12557,['logic'],['logic'],logic,False
net/sf/jabref/gui/actions/NewEntryAction.java,81,NewEntryAction,function,net.sf.jabref.gui.actions.NewEntryAction,2868,['gui'],['gui'],gui,False
net/sf/jabref/logic/l10n/Localization.java,906,menuTitle,function,net.sf.jabref.logic.l10n.Localization,22931,['logic'],['logic'],logic,False
net/sf/jabref/gui/actions/NewEntryAction.java,81,net/sf/jabref/gui/actions/NewEntryAction,file,net.sf.jabref.gui.actions.NewEntryAction,2867,['gui'],['gui'],gui,False
net/sf/jabref/shared/DBMSSynchronizer.java,1173,DBMSSynchronizer,type,net.sf.jabref.shared.DBMSSynchronizer,28441,['logic'],['logic'],logic,False
net/sf/jabref/shared/OracleProcessor.java,1176,OracleProcessor,function,net.sf.jabref.shared.OracleProcessor,28498,['logic'],['logic'],logic,False
