File,ID,Member_Name,Member_Type,Entity,Member_ID,Module
lucene/src/java/org/apache/lucene/document/DateTools.java,492,timeToString,function,org.apache.lucene.document.DateTools,10171,document
lucene/src/java/org/apache/lucene/document/DateTools.java,492,DateTools,type,org.apache.lucene.document.DateTools,10173,document
lucene/src/java/org/apache/lucene/document/DateTools.java,492,MILLISECOND,var,org.apache.lucene.document.DateTools.Resolution,10181,document
lucene/src/java/org/apache/lucene/document/DateTools.java,492,Resolution,type,org.apache.lucene.document.DateTools.Resolution,10174,document
lucene/src/java/org/apache/lucene/document/Document.java,493,Document,type,org.apache.lucene.document.Document,10213,document
lucene/src/java/org/apache/lucene/document/Document.java,493,add,function,org.apache.lucene.document.Document,10199,document
lucene/src/java/org/apache/lucene/document/Field.java,494,Field,type,org.apache.lucene.document.Field,10241,document
lucene/src/java/org/apache/lucene/document/Field.java,494,YES,var,org.apache.lucene.document.Field.Store,10253,document
lucene/src/java/org/apache/lucene/document/Field.java,494,Store,type,org.apache.lucene.document.Field.Store,10243,document
lucene/src/java/org/apache/lucene/document/Field.java,494,NOT_ANALYZED,var,org.apache.lucene.document.Field.Index,10248,document
lucene/src/java/org/apache/lucene/document/Field.java,494,Index,type,org.apache.lucene.document.Field.Index,10242,document
lucene/src/java/org/apache/lucene/document/Field.java,494,ANALYZED,var,org.apache.lucene.document.Field.Index,10245,document
lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/nodes/WildcardQueryNode.java,270,WildcardQueryNode,type,org.apache.lucene.queryParser.standard.nodes.WildcardQueryNode,5668,queryparser
modules/analysis/common/src/java/org/apache/lucene/analysis/core/WhitespaceTokenizer.java,1296,WhitespaceTokenizer,type,org.apache.lucene.analysis.core.WhitespaceTokenizer,35701,analysis
lucene/src/java/org/apache/lucene/search/Query.java,757,setBoost,function,org.apache.lucene.search.Query,18826,search
lucene/src/java/org/apache/lucene/search/Query.java,757,getBoost,function,org.apache.lucene.search.Query,18823,search
lucene/src/java/org/apache/lucene/search/Query.java,757,clone,function,org.apache.lucene.search.Query,18819,search
lucene/src/java/org/apache/lucene/search/Query.java,757,Query,type,org.apache.lucene.search.Query,18829,search
lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/builders/WildcardQueryNodeBuilder.java,230,WildcardQueryNodeBuilder,function,org.apache.lucene.queryParser.standard.builders.WildcardQueryNodeBuilder,5330,queryparser
lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/builders/WildcardQueryNodeBuilder.java,230,queryNode,var,org.apache.lucene.queryParser.standard.builders.WildcardQueryNodeBuilder.build,5335,queryparser
lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/builders/WildcardQueryNodeBuilder.java,230,wildcardNode,var,org.apache.lucene.queryParser.standard.builders.WildcardQueryNodeBuilder.build,5336,queryparser
lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/builders/WildcardQueryNodeBuilder.java,230,method,var,org.apache.lucene.queryParser.standard.builders.WildcardQueryNodeBuilder.build,5333,queryparser
lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/builders/WildcardQueryNodeBuilder.java,230,q,var,org.apache.lucene.queryParser.standard.builders.WildcardQueryNodeBuilder.build,5334,queryparser
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,FieldPhraseList,function,org.apache.lucene.search.vectorhighlight.FieldPhraseList,1177,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,addIfNoOverlap,function,org.apache.lucene.search.vectorhighlight.FieldPhraseList,1180,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,WeightedPhraseInfo,type,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo,1188,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,isOffsetOverlap,function,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo,1183,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,WeightedPhraseInfo,function,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo,1179,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,Toffs,type,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.Toffs,1187,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,setEndOffset,function,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.Toffs,1184,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,getStartOffset,function,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo,1182,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,getEndOffset,function,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo,1181,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,Toffs,function,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.Toffs,1178,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,phraseList,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList,1204,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,fieldTermStack,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.FieldPhraseList,1196,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,phraseCandidate,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.FieldPhraseList,1203,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,currMap,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.FieldPhraseList,1190,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,fieldQuery,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.FieldPhraseList,1195,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,field,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.FieldPhraseList,1194,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,ti,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.FieldPhraseList,1213,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,nextMap,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.FieldPhraseList,1198,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,existWpi,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.addIfNoOverlap,1193,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,wpi,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.addIfNoOverlap,1215,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,termsOffsets,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo,1211,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,terms,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.WeightedPhraseInfo,1210,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,boost,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.WeightedPhraseInfo,1189,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,boost,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo,1189,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,seqnum,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo,1207,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,number,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.WeightedPhraseInfo,1199,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,ti,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.WeightedPhraseInfo,1213,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,text,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo,1212,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,sb,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.WeightedPhraseInfo,1206,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,i,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.WeightedPhraseInfo,1197,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,pos,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.WeightedPhraseInfo,1205,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,to,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.WeightedPhraseInfo,1214,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,other,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.isOffsetOverlap,1202,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,so,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.isOffsetOverlap,1208,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,oso,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.isOffsetOverlap,1201,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,eo,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.isOffsetOverlap,1192,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,oeo,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.isOffsetOverlap,1200,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,toString,function,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo,1185,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,sb,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.toString,1206,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,to,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.toString,1214,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,startOffset,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.Toffs,1209,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,startOffset,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.Toffs.Toffs,1209,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,endOffset,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.Toffs,1191,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,endOffset,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.Toffs.Toffs,1191,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,endOffset,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.Toffs.setEndOffset,1191,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,getStartOffset,function,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.Toffs,1182,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,getEndOffset,function,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.Toffs,1181,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,toString,function,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.Toffs,1185,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldPhraseList.java,57,sb,var,org.apache.lucene.search.vectorhighlight.FieldPhraseList.WeightedPhraseInfo.Toffs.toString,1206,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldQuery.java,58,getFieldTermMap,function,org.apache.lucene.search.vectorhighlight.FieldQuery,1225,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldQuery.java,58,getTermMap,function,org.apache.lucene.search.vectorhighlight.FieldQuery.QueryPhraseMap,1230,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldQuery.java,58,isValidTermOrPhrase,function,org.apache.lucene.search.vectorhighlight.FieldQuery.QueryPhraseMap,1234,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldQuery.java,58,getBoost,function,org.apache.lucene.search.vectorhighlight.FieldQuery.QueryPhraseMap,1224,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldQuery.java,58,getTermOrPhraseNumber,function,org.apache.lucene.search.vectorhighlight.FieldQuery.QueryPhraseMap,1231,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldQuery.java,58,searchPhrase,function,org.apache.lucene.search.vectorhighlight.FieldQuery,1238,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldQuery.java,58,QueryPhraseMap,type,org.apache.lucene.search.vectorhighlight.FieldQuery.QueryPhraseMap,1240,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldQuery.java,58,FieldQuery,type,org.apache.lucene.search.vectorhighlight.FieldQuery,1239,search
lucene/src/java/org/apache/lucene/index/codecs/CodecProvider.java,631,getSegmentInfosWriter,function,org.apache.lucene.index.codecs.CodecProvider,14649,index
lucene/src/java/org/apache/lucene/index/codecs/SegmentInfosWriter.java,648,SegmentInfosWriter,type,org.apache.lucene.index.codecs.SegmentInfosWriter,15025,index
lucene/src/java/org/apache/lucene/index/codecs/CodecProvider.java,631,CodecProvider,type,org.apache.lucene.index.codecs.CodecProvider,14656,index
lucene/src/java/org/apache/lucene/index/codecs/CodecProvider.java,631,getSegmentInfosReader,function,org.apache.lucene.index.codecs.CodecProvider,14648,index
lucene/src/java/org/apache/lucene/index/codecs/SegmentInfosReader.java,647,SegmentInfosReader,type,org.apache.lucene.index.codecs.SegmentInfosReader,15020,index
lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,1001,setUp,function,org.apache.lucene.util.LuceneTestCase,25412,util
lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,1001,newDirectory,function,org.apache.lucene.util.LuceneTestCase,25391,util
lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,1001,tearDown,function,org.apache.lucene.util.LuceneTestCase,25416,util
lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,1001,assertEquals,function,org.apache.lucene.util.LuceneTestCase,25371,util
lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,1001,asSet,function,org.apache.lucene.util.LuceneTestCase,25370,util
lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,1001,newIndexWriterConfig,function,org.apache.lucene.util.LuceneTestCase,25397,util
lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,1001,newField,function,org.apache.lucene.util.LuceneTestCase,25395,util
lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,1001,LuceneTestCase,type,org.apache.lucene.util.LuceneTestCase,25421,util
lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,1001,TEST_VERSION_CURRENT,var,org.apache.lucene.util.LuceneTestCase,25442,util
lucene/src/test-framework/org/apache/lucene/analysis/MockAnalyzer.java,974,MockAnalyzer,type,org.apache.lucene.analysis.MockAnalyzer,24496,analysis
lucene/contrib/queries/src/java/org/apache/lucene/search/FilterClause.java,132,FilterClause,type,org.apache.lucene.search.FilterClause,3666,search
lucene/src/java/org/apache/lucene/search/SpanFilter.java,773,bitSpans,function,org.apache.lucene.search.SpanFilter,19133,search
lucene/src/java/org/apache/lucene/search/SpanFilterResult.java,774,SpanFilterResult,type,org.apache.lucene.search.SpanFilterResult,19145,search
lucene/src/java/org/apache/lucene/search/BooleanClause.java,701,getQuery,function,org.apache.lucene.search.BooleanClause,16976,search
lucene/src/java/org/apache/lucene/search/BooleanClause.java,701,BooleanClause,type,org.apache.lucene.search.BooleanClause,16983,search
lucene/src/java/org/apache/lucene/search/BooleanClause.java,701,Occur,type,org.apache.lucene.search.BooleanClause.Occur,16984,search
lucene/src/java/org/apache/lucene/search/BooleanClause.java,701,SHOULD,var,org.apache.lucene.search.BooleanClause.Occur,16987,search
lucene/src/java/org/apache/lucene/search/BooleanClause.java,701,MUST,var,org.apache.lucene.search.BooleanClause.Occur,16985,search
lucene/src/java/org/apache/lucene/util/Bits.java,886,Bits,type,org.apache.lucene.util.Bits,21828,util
lucene/contrib/misc/src/java/org/apache/lucene/index/TermVectorAccessor.java,103,build,function,org.apache.lucene.index.TermVectorAccessor,2999,index
lucene/src/java/org/apache/lucene/search/BooleanQuery.java,702,BooleanQuery,type,org.apache.lucene.search.BooleanQuery,17020,search
lucene/src/java/org/apache/lucene/search/BooleanQuery.java,702,getMaxClauseCount,function,org.apache.lucene.search.BooleanQuery,17005,search
lucene/src/java/org/apache/lucene/search/BooleanQuery.java,702,add,function,org.apache.lucene.search.BooleanQuery,16996,search
lucene/src/java/org/apache/lucene/search/BooleanQuery.java,702,setMaxClauseCount,function,org.apache.lucene.search.BooleanQuery,17016,search
lucene/src/java/org/apache/lucene/search/BooleanQuery.java,702,clauses,function,org.apache.lucene.search.BooleanQuery,16997,search
lucene/src/java/org/apache/lucene/search/BooleanQuery.java,702,getClauses,function,org.apache.lucene.search.BooleanQuery,17004,search
lucene/contrib/queries/src/java/org/apache/lucene/search/TermsFilter.java,134,TermsFilter,type,org.apache.lucene.search.TermsFilter,3744,search
lucene/contrib/queries/src/java/org/apache/lucene/search/TermsFilter.java,134,addTerm,function,org.apache.lucene.search.TermsFilter,3740,search
lucene/src/java/org/apache/lucene/util/BytesRef.java,889,BytesRef,type,org.apache.lucene.util.BytesRef,21904,util
lucene/contrib/misc/src/java/org/apache/lucene/index/TermVectorAccessor.java,103,tokens,var,org.apache.lucene.index.TermVectorAccessor,3032,index
lucene/contrib/misc/src/java/org/apache/lucene/index/TermVectorAccessor.java,103,map,function,org.apache.lucene.index.TermVectorAccessor.TermVectorMapperDecorator,3002,index
lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,1001,random,var,org.apache.lucene.util.LuceneTestCase,25508,util
lucene/src/java/org/apache/lucene/search/MatchAllDocsQuery.java,740,MatchAllDocsQuery,type,org.apache.lucene.search.MatchAllDocsQuery,18353,search
lucene/src/java/org/apache/lucene/document/Fieldable.java,497,Fieldable,type,org.apache.lucene.document.Fieldable,10301,document
lucene/src/java/org/apache/lucene/document/Fieldable.java,497,isIndexed,function,org.apache.lucene.document.Fieldable,10288,document
lucene/src/java/org/apache/lucene/document/Fieldable.java,497,isTokenized,function,org.apache.lucene.document.Fieldable,10294,document
lucene/src/java/org/apache/lucene/document/Fieldable.java,497,isStored,function,org.apache.lucene.document.Fieldable,10292,document
lucene/src/java/org/apache/lucene/document/Fieldable.java,497,isTermVectorStored,function,org.apache.lucene.document.Fieldable,10293,document
lucene/src/java/org/apache/lucene/document/Fieldable.java,497,isStoreOffsetWithTermVector,function,org.apache.lucene.document.Fieldable,10290,document
lucene/src/java/org/apache/lucene/document/Fieldable.java,497,isStorePositionWithTermVector,function,org.apache.lucene.document.Fieldable,10291,document
lucene/src/java/org/apache/lucene/document/Fieldable.java,497,getOmitNorms,function,org.apache.lucene.document.Fieldable,10285,document
lucene/src/java/org/apache/lucene/document/Fieldable.java,497,isLazy,function,org.apache.lucene.document.Fieldable,10289,document
lucene/src/java/org/apache/lucene/document/Fieldable.java,497,isBinary,function,org.apache.lucene.document.Fieldable,10287,document
lucene/src/java/org/apache/lucene/document/Fieldable.java,497,name,function,org.apache.lucene.document.Fieldable,10295,document
lucene/src/java/org/apache/lucene/document/Fieldable.java,497,stringValue,function,org.apache.lucene.document.Fieldable,10299,document
lucene/src/java/org/apache/lucene/document/Fieldable.java,497,getBinaryValue,function,org.apache.lucene.document.Fieldable,10283,document
lucene/src/java/org/apache/lucene/document/Fieldable.java,497,getBoost,function,org.apache.lucene.document.Fieldable,10284,document
lucene/src/test-framework/org/apache/lucene/index/RandomIndexWriter.java,981,RandomIndexWriter,type,org.apache.lucene.index.RandomIndexWriter,24682,index
lucene/src/test-framework/org/apache/lucene/index/RandomIndexWriter.java,981,addDocument,function,org.apache.lucene.index.RandomIndexWriter,24669,index
lucene/src/test-framework/org/apache/lucene/index/RandomIndexWriter.java,981,getReader,function,org.apache.lucene.index.RandomIndexWriter,24675,index
lucene/src/test-framework/org/apache/lucene/index/RandomIndexWriter.java,981,close,function,org.apache.lucene.index.RandomIndexWriter,24671,index
lucene/src/java/org/apache/lucene/index/codecs/DefaultSegmentInfosWriter.java,634,DefaultSegmentInfosWriter,type,org.apache.lucene.index.codecs.DefaultSegmentInfosWriter,14696,index
lucene/src/java/org/apache/lucene/index/codecs/TermsConsumer.java,650,merge,function,org.apache.lucene.index.codecs.TermsConsumer,15034,index
lucene/src/java/org/apache/lucene/index/MultiDocsEnum.java,568,MultiDocsEnum,type,org.apache.lucene.index.MultiDocsEnum,12711,index
lucene/src/java/org/apache/lucene/index/codecs/DefaultSegmentInfosReader.java,633,DefaultSegmentInfosReader,type,org.apache.lucene.index.codecs.DefaultSegmentInfosReader,14677,index
lucene/contrib/queries/src/java/org/apache/lucene/search/BooleanFilter.java,127,BooleanFilter,type,org.apache.lucene.search.BooleanFilter,3537,search
lucene/contrib/queries/src/java/org/apache/lucene/search/BooleanFilter.java,127,add,function,org.apache.lucene.search.BooleanFilter,3529,search
lucene/src/java/org/apache/lucene/index/MultiDocsAndPositionsEnum.java,567,MultiDocsAndPositionsEnum,type,org.apache.lucene.index.MultiDocsAndPositionsEnum,12691,index
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldTermStack.java,59,getFieldName,function,org.apache.lucene.search.vectorhighlight.FieldTermStack,1293,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldTermStack.java,59,isEmpty,function,org.apache.lucene.search.vectorhighlight.FieldTermStack,1297,search
lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldTermStack.java,59,pop,function,org.apache.lucene.search.vectorhighlight.FieldTermStack,1298,search
