File,ID,Member_Name,Member_Type,Entity,Member_ID,Module,Module_List,Duplicated
interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,99,reply,var,interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,1745,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,99,option,var,interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,1742,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,99,result,var,interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,1747,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,99,ReleaseSource,functionimpl,interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,1735,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,99,RegisterDistributedHardware,functionimpl,interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,1734,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,99,devId,var,interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,1739,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,99,dhId,var,interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,1740,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,99,reqId,var,interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,1746,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,99,param,var,interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,1743,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,99,UnregisterDistributedHardware,functionimpl,interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,1736,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,99,DCameraNotify,functionimpl,interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,1732,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,99,events,var,interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,1741,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
camera_hdf/hdi_impl/include/dstream_operator/dcamera_steam.h,5,dcamera_steam,file,camera_hdf/hdi_impl/include/dstream_operator/dcamera_steam.h,110,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/include/dstream_operator/dbuffer_manager.h,4,dbuffer_manager,file,camera_hdf/hdi_impl/include/dstream_operator/dbuffer_manager.h,96,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/include/dstream_operator/dcamera_steam.h,5,dcStreamBufferMgr_,var,camera_hdf/hdi_impl/include/dstream_operator/dcamera_steam.h,127,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/include/dstream_operator/dbuffer_manager.h,4,DBufferManager,type,camera_hdf/hdi_impl/include/dstream_operator/dbuffer_manager.h,107,VirtualCameraHdf,['VirtualCameraHdf'],False
services/cameraservice/sourceservice/include/distributedcameramgr/dcameracontrol/dcamera_source_controller.h,199,dcamera_source_controller,file,services/cameraservice/sourceservice/include/distributedcameramgr/dcameracontrol/dcamera_source_controller.h,2896,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
services/cameraservice/base/include/icamera_controller.h,107,icamera_controller,file,services/cameraservice/base/include/icamera_controller.h,1804,CameraServiceCommon,['CameraServiceCommon'],False
services/cameraservice/sourceservice/include/distributedcameramgr/dcameracontrol/dcamera_source_controller.h,199,DCameraSourceController,type,services/cameraservice/sourceservice/include/distributedcameramgr/dcameracontrol/dcamera_source_controller.h,2913,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
services/cameraservice/base/include/icamera_controller.h,107,ICameraController,type,services/cameraservice/base/include/icamera_controller.h,1805,CameraServiceCommon,['CameraServiceCommon'],False
interfaces/inner_kits/native_cpp/camera_sink/include/distributed_camera_sink_proxy.h,83,distributed_camera_sink_proxy,file,interfaces/inner_kits/native_cpp/camera_sink/include/distributed_camera_sink_proxy.h,1553,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
interfaces/inner_kits/native_cpp/camera_sink/include/idistributed_camera_sink.h,84,idistributed_camera_sink,file,interfaces/inner_kits/native_cpp/camera_sink/include/idistributed_camera_sink.h,1566,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
camera_hdf/hdi_impl/include/dstream_operator/dcamera_steam.h,5,operator =,functionimpl,camera_hdf/hdi_impl/include/dstream_operator/dcamera_steam.h,112,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/include/dstream_operator/dcamera_steam.h,5,DCameraStream,functionimpl,camera_hdf/hdi_impl/include/dstream_operator/dcamera_steam.h,111,VirtualCameraHdf,['VirtualCameraHdf'],False
interfaces/inner_kits/native_cpp/camera_sink/include/distributed_camera_sink_proxy.h,83,DistributedCameraSinkProxy,functionimpl,interfaces/inner_kits/native_cpp/camera_sink/include/distributed_camera_sink_proxy.h,1554,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
interfaces/inner_kits/native_cpp/camera_sink/include/distributed_camera_sink_proxy.h,83,impl,var,interfaces/inner_kits/native_cpp/camera_sink/include/distributed_camera_sink_proxy.h,1565,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
interfaces/inner_kits/native_cpp/camera_sink/include/distributed_camera_sink_proxy.h,83,delegator_,var,interfaces/inner_kits/native_cpp/camera_sink/include/distributed_camera_sink_proxy.h,1564,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
camera_hdf/hdi_impl/include/dstream_operator/dimage_buffer.h,6,dimage_buffer,file,camera_hdf/hdi_impl/include/dstream_operator/dimage_buffer.h,128,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/include/dstream_operator/dcamera_steam.h,5,bufferConfigMap_,var,camera_hdf/hdi_impl/include/dstream_operator/dcamera_steam.h,126,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/include/dstream_operator/dimage_buffer.h,6,DImageBuffer,type,camera_hdf/hdi_impl/include/dstream_operator/dimage_buffer.h,165,VirtualCameraHdf,['VirtualCameraHdf'],False
interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,99,distributed_camera_source_proxy,file,interfaces/inner_kits/native_cpp/camera_source/src/distributed_camera_source_proxy.cpp,1731,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/include/distributed_camera_source_proxy.h,93,distributed_camera_source_proxy,file,interfaces/inner_kits/native_cpp/camera_source/include/distributed_camera_source_proxy.h,1655,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/include/distributed_camera_source_proxy.h,93,InitSource,functionproto,interfaces/inner_kits/native_cpp/camera_source/include/distributed_camera_source_proxy.h,1658,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/include/distributed_camera_source_proxy.h,93,ReleaseSource,functionproto,interfaces/inner_kits/native_cpp/camera_source/include/distributed_camera_source_proxy.h,1660,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/include/distributed_camera_source_proxy.h,93,RegisterDistributedHardware,functionproto,interfaces/inner_kits/native_cpp/camera_source/include/distributed_camera_source_proxy.h,1659,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/include/distributed_camera_source_proxy.h,93,UnregisterDistributedHardware,functionproto,interfaces/inner_kits/native_cpp/camera_source/include/distributed_camera_source_proxy.h,1661,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
interfaces/inner_kits/native_cpp/camera_source/include/distributed_camera_source_proxy.h,93,DCameraNotify,functionproto,interfaces/inner_kits/native_cpp/camera_source/include/distributed_camera_source_proxy.h,1657,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
services/data_process/include/pipeline/dcamera_pipeline_sink.h,260,dcamera_pipeline_sink,file,services/data_process/include/pipeline/dcamera_pipeline_sink.h,3953,CameraDataPreProcess,['CameraDataPreProcess'],False
common/include/utils/data_buffer.h,76,data_buffer,file,common/include/utils/data_buffer.h,1454,utils,['utils'],False
camera_hdf/interfaces/hdi_ipc/client/device/dcamera_device_callback.cpp,24,dcamera_device_callback,file,camera_hdf/interfaces/hdi_ipc/client/device/dcamera_device_callback.cpp,758,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/interfaces/hdi_ipc/client/device/dcamera_device_callback.h,25,dcamera_device_callback,file,camera_hdf/interfaces/hdi_ipc/client/device/dcamera_device_callback.h,761,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/interfaces/hdi_ipc/client/device/dcamera_device_callback.cpp,24,OnError,functionimpl,camera_hdf/interfaces/hdi_ipc/client/device/dcamera_device_callback.cpp,759,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/interfaces/hdi_ipc/client/device/dcamera_device_callback.h,25,OnError,functionproto,camera_hdf/interfaces/hdi_ipc/client/device/dcamera_device_callback.h,762,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/interfaces/hdi_ipc/client/device/dcamera_device_callback.cpp,24,OnResult,functionimpl,camera_hdf/interfaces/hdi_ipc/client/device/dcamera_device_callback.cpp,760,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/interfaces/hdi_ipc/client/device/dcamera_device_callback.h,25,OnResult,functionproto,camera_hdf/interfaces/hdi_ipc/client/device/dcamera_device_callback.h,763,VirtualCameraHdf,['VirtualCameraHdf'],False
services/data_process/include/pipeline/abstract_data_process.h,259,abstract_data_process,file,services/data_process/include/pipeline/abstract_data_process.h,3948,CameraDataProcessCommon,['CameraDataProcessCommon'],False
camera_hdf/interfaces/hdi_ipc/config/host/dcamera_host_config.cpp,50,DCameraServiceDispatch,functionimpl,camera_hdf/interfaces/hdi_ipc/config/host/dcamera_host_config.cpp,1046,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/interfaces/hdi_ipc/config/host/dcamera_host_config.cpp,50,HdfDCameraHostDriverBind,functionimpl,camera_hdf/interfaces/hdi_ipc/config/host/dcamera_host_config.cpp,1047,VirtualCameraHdf,['VirtualCameraHdf'],False
services/cameraservice/cameraoperator/client/src/callback/dcamera_session_callback.cpp,129,dcamera_session_callback,file,services/cameraservice/cameraoperator/client/src/callback/dcamera_session_callback.cpp,1994,utils,['utils'],False
services/data_process/src/pipeline/abstract_data_process.cpp,269,abstract_data_process,file,services/data_process/src/pipeline/abstract_data_process.cpp,4132,CameraDataProcessCommon,['CameraDataProcessCommon'],False
services/data_process/src/pipeline/abstract_data_process.cpp,269,SetNextNode,functionimpl,services/data_process/src/pipeline/abstract_data_process.cpp,4133,CameraDataProcessCommon,['CameraDataProcessCommon'],False
services/data_process/include/pipeline/abstract_data_process.h,259,SetNextNode,functionproto,services/data_process/include/pipeline/abstract_data_process.h,3949,CameraDataProcessCommon,['CameraDataProcessCommon'],False
services/data_process/src/pipeline/abstract_data_process.cpp,269,SetNodeRank,functionimpl,services/data_process/src/pipeline/abstract_data_process.cpp,4134,CameraDataProcessCommon,['CameraDataProcessCommon'],False
services/data_process/include/pipeline/abstract_data_process.h,259,SetNodeRank,functionproto,services/data_process/include/pipeline/abstract_data_process.h,3950,CameraDataProcessCommon,['CameraDataProcessCommon'],False
services/cameraservice/sourceservice/include/distributedcameramgr/dcamera_source_event.h,197,GetEventType,functionproto,services/cameraservice/sourceservice/include/distributedcameramgr/dcamera_source_event.h,2864,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
services/cameraservice/sourceservice/include/distributedcameramgr/dcamera_source_event.h,197,DCAMERA_EVENT,alias,services/cameraservice/sourceservice/include/distributedcameramgr/dcamera_source_event.h,2855,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
services/cameraservice/sourceservice/include/distributedcameramgr/dcamera_source_event.h,197,DCameraSourceEvent,type,services/cameraservice/sourceservice/include/distributedcameramgr/dcamera_source_event.h,2869,DistributedCameraSourceMgr,['DistributedCameraSourceMgr'],False
services/cameraservice/base/include/dcamera_event_cmd.h,102,DCameraEvent,type,services/cameraservice/base/include/dcamera_event_cmd.h,1771,CameraServiceCommon,['CameraServiceCommon'],False
camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,16,InitDCameraStream,functionimpl,camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,489,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,16,InitDCameraBufferManager,functionimpl,camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,488,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,16,GetDCameraStreamInfo,functionimpl,camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,485,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,16,SetDCameraBufferQueue,functionimpl,camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,492,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,16,ReleaseDCameraBufferQueue,functionimpl,camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,490,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,16,GetDCameraStreamAttribute,functionimpl,camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,484,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,16,FinishCommitStream,functionimpl,camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,481,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,16,GetNextRequest,functionimpl,camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,486,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,16,GetDCameraBuffer,functionimpl,camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,483,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,16,ReturnDCameraBuffer,functionimpl,camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,491,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,16,FlushDCameraBuffer,functionimpl,camera_hdf/hdi_impl/src/dstream_operator/dcamera_steam.cpp,482,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/interfaces/include/types.h,73,INVALID_ARGUMENT,var,camera_hdf/interfaces/include/types.h,1402,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/interfaces/include/types.h,73,FAILED,var,camera_hdf/interfaces/include/types.h,1401,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/interfaces/include/types.h,73,SUCCESS,var,camera_hdf/interfaces/include/types.h,1405,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/interfaces/include/types.h,73,EXCEED_MAX_NUMBER,var,camera_hdf/interfaces/include/types.h,1400,VirtualCameraHdf,['VirtualCameraHdf'],False
camera_hdf/interfaces/include/types.h,73,_DCamRetCode,type,camera_hdf/interfaces/include/types.h,1388,VirtualCameraHdf,['VirtualCameraHdf'],False
services/cameraservice/sinkservice/include/distributedcameramgr/callback/dcamera_sink_controller_state_callback.h,144,dcamera_sink_controller_state_callback,file,services/cameraservice/sinkservice/include/distributedcameramgr/callback/dcamera_sink_controller_state_callback.h,2247,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_controller.h,147,dcamera_sink_controller,file,services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_controller.h,2265,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
services/cameraservice/sinkservice/include/distributedcameramgr/callback/dcamera_sink_controller_state_callback.h,144,controller_,var,services/cameraservice/sinkservice/include/distributedcameramgr/callback/dcamera_sink_controller_state_callback.h,2252,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_controller.h,147,DCameraSinkController,type,services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_controller.h,2288,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
camera_hdf/interfaces/hdi_ipc/config/host/dcamera_host_config.cpp,50,dcamera_host_config,file,camera_hdf/interfaces/hdi_ipc/config/host/dcamera_host_config.cpp,1045,VirtualCameraHdf,['VirtualCameraHdf'],False
interfaces/inner_kits/native_cpp/camera_sink/include/idistributed_camera_sink.h,84,IDistributedCameraSink,type,interfaces/inner_kits/native_cpp/camera_sink/include/idistributed_camera_sink.h,1568,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
services/data_process/src/pipeline/abstract_data_process.cpp,269,nextDataProcess,var,services/data_process/src/pipeline/abstract_data_process.cpp,4136,CameraDataProcessCommon,['CameraDataProcessCommon'],False
services/data_process/src/pipeline/abstract_data_process.cpp,269,curNodeRank,var,services/data_process/src/pipeline/abstract_data_process.cpp,4135,CameraDataProcessCommon,['CameraDataProcessCommon'],False
services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_dev.h,149,dcamera_sink_dev,file,services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_dev.h,2308,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
services/cameraservice/sinkservice/include/distributedcameramgr/interface/icamera_sink_access_control.h,156,icamera_sink_access_control,file,services/cameraservice/sinkservice/include/distributedcameramgr/interface/icamera_sink_access_control.h,2375,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_dev.h,149,accessControl_,var,services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_dev.h,2321,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
services/cameraservice/sinkservice/include/distributedcameramgr/interface/icamera_sink_access_control.h,156,ICameraSinkAccessControl,type,services/cameraservice/sinkservice/include/distributedcameramgr/interface/icamera_sink_access_control.h,2376,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
services/channel/include/dcamera_softbus_session.h,248,sendFuncMap_,var,services/channel/include/dcamera_softbus_session.h,3729,ChannelCommon,['ChannelCommon'],False
services/channel/include/dcamera_softbus_session.h,248,DCameraSendFuc,alias,services/channel/include/dcamera_softbus_session.h,3697,ChannelCommon,['ChannelCommon'],False
services/channel/include/dcamera_softbus_session.h,248,AssembleNoFrag,functionproto,services/channel/include/dcamera_softbus_session.h,3700,ChannelCommon,['ChannelCommon'],False
services/channel/include/dcamera_softbus_session.h,248,SessionDataHeader,type,services/channel/include/dcamera_softbus_session.h,3726,ChannelCommon,['ChannelCommon'],False
services/channel/include/dcamera_softbus_session.h,248,AssembleFrag,functionproto,services/channel/include/dcamera_softbus_session.h,3699,ChannelCommon,['ChannelCommon'],False
services/channel/include/dcamera_softbus_session.h,248,CheckUnPackBuffer,functionproto,services/channel/include/dcamera_softbus_session.h,3701,ChannelCommon,['ChannelCommon'],False
services/channel/include/dcamera_softbus_session.h,248,GetFragDataLen,functionproto,services/channel/include/dcamera_softbus_session.h,3705,ChannelCommon,['ChannelCommon'],False
services/channel/include/dcamera_softbus_session.h,248,UnPackSendData,functionproto,services/channel/include/dcamera_softbus_session.h,3722,ChannelCommon,['ChannelCommon'],False
services/channel/include/dcamera_softbus_session.h,248,MakeFragDataHeader,functionproto,services/channel/include/dcamera_softbus_session.h,3709,ChannelCommon,['ChannelCommon'],False
services/channel/include/dcamera_softbus_session.h,248,,type,services/channel/include/dcamera_softbus_session.h,3724,ChannelCommon,['ChannelCommon'],False
services/channel/include/dcamera_softbus_session.h,248,DCameraSoftbusSession,type,services/channel/include/dcamera_softbus_session.h,3725,ChannelCommon,['ChannelCommon'],False
services/channel/include/dcamera_softbus_session.h,248,dcamera_softbus_session,file,services/channel/include/dcamera_softbus_session.h,3698,ChannelCommon,['ChannelCommon'],False
services/channel/include/icamera_channel.h,249,icamera_channel,file,services/channel/include/icamera_channel.h,3731,ChannelCommon,['ChannelCommon'],False
services/channel/include/icamera_channel.h,249,DCameraSessionMode,alias,services/channel/include/icamera_channel.h,3730,ChannelCommon,['ChannelCommon'],False
services/channel/include/dcamera_softbus_session.h,248,DCameraSoftbusSession,functionproto,services/channel/include/dcamera_softbus_session.h,3703,ChannelCommon,['ChannelCommon'],False
services/channel/include/dcamera_softbus_session.h,248,SendData,functionproto,services/channel/include/dcamera_softbus_session.h,3718,ChannelCommon,['ChannelCommon'],False
services/channel/include/icamera_channel.h,249,,type,services/channel/include/icamera_channel.h,3733,ChannelCommon,['ChannelCommon'],False
services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_data_process.h,148,DCameraSinkDataProcess,type,services/cameraservice/sinkservice/include/distributedcameramgr/dcamera_sink_data_process.h,2304,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
common/include/utils/data_buffer.h,76,DataBuffer,type,common/include/utils/data_buffer.h,1470,utils,['utils'],False
services/cameraservice/sinkservice/include/distributedcameramgr/callback/dcamera_sink_output_result_callback.h,145,dcamera_sink_output_result_callback,file,services/cameraservice/sinkservice/include/distributedcameramgr/callback/dcamera_sink_output_result_callback.h,2253,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
services/cameraservice/sinkservice/include/distributedcameramgr/callback/dcamera_sink_output_result_callback.h,145,DCameraSinkOutputResultCallback,functionproto,services/cameraservice/sinkservice/include/distributedcameramgr/callback/dcamera_sink_output_result_callback.h,2254,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
services/cameraservice/sinkservice/include/distributedcameramgr/callback/dcamera_sink_output_result_callback.h,145,OnPhotoResult,functionproto,services/cameraservice/sinkservice/include/distributedcameramgr/callback/dcamera_sink_output_result_callback.h,2255,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
services/cameraservice/sinkservice/include/distributedcameramgr/callback/dcamera_sink_output_result_callback.h,145,OnVideoResult,functionproto,services/cameraservice/sinkservice/include/distributedcameramgr/callback/dcamera_sink_output_result_callback.h,2256,DistributedCameraSinkMgr,['DistributedCameraSinkMgr'],False
common/include/constants/distributed_camera_constants.h,74,DCAMERA_MAX_NUM,var,common/include/constants/distributed_camera_constants.h,1430,utils,['utils'],False
camera_hdf/interfaces/include/types.h,73,DHBase,alias,camera_hdf/interfaces/include/types.h,1378,VirtualCameraHdf,['VirtualCameraHdf'],False
